Feature,Importance
tp_TUN,0.022810004128055894
deaths_CUB,0.02277113737600388
tp_FLK,0.022763795601830294
tp_IRQ,0.022743935499418166
tp_FSM,0.022674204766363747
tp_BHS,0.0225978606819667
damage_SPI,0.02252552658409295
affected_ARE,0.02242409260568772
damage_PRT,0.022401813064329347
tp_NOR,0.022354354234836855
t2m_DJI,0.02214074106967634
tp_ESH,0.022128529231511335
tp_GTM,0.02204880625256454
tp_SVK,0.02203130566695127
tp_WSM,0.022023677762380327
affected_LSO,0.021939614309640507
tp_TUV,0.021939534996103884
affected_BGD,0.02193582549065881
t2m_YEM,0.021935731901758473
tp_LVA,0.021915694978252284
tp_NLD,0.021845257282999863
deaths_RWA,0.021724335603106968
damage_LKA,0.02166798788234424
deaths_CMR,0.02154140474125511
deaths_NLD,0.021372411425382282
affected_PHL,0.021371615821477435
deaths_AGO,0.02136937564373015
damage_DZA,0.02133771109632181
t2m_JAM,0.02131103441077962
t2m_DOM,0.02130299251339617
tp_PRY,0.02128079849984181
t2m_CUB,0.021270975550452906
tp_DJI,0.02122737438589769
deaths_TUN,0.021173177724849855
deaths_DJI,0.021138847257997605
tp_GHA,0.021096023922994468
t2m_HTI,0.0210346382353878
damage_VNM,0.020963127846039566
tp_FJI,0.02092727814458445
tp_FRA,0.020846861961663927
tp_ROU,0.020750783200477584
affected_SYR,0.020715277066704032
tp_CZE,0.020703046598256787
affected_GTM,0.02065997297759886
tp_JPN,0.0206057546856139
deaths_ARG,0.020553122536615266
deaths_MNG,0.02050968828934295
deaths_IDN,0.020492509669779207
damage_ROU,0.020472360696586027
damage_JPN,0.020467527272549555
tp_BDI,0.02044582447349639
t2m_KEN,0.02044291945355942
t2m_BLR,0.02042019087378166
tp_LAO,0.02039857013961133
tp_TZA,0.02037800617370959
t2m_PAK,0.0203151925054127
affected_CRI,0.02028316960322059
tp_LUX,0.020275005612507453
tp_QAT,0.020272214433998816
tp_CHL,0.020259922770724685
affected_KEN,0.020251085026802812
tp_SYC,0.020226249773733277
tp_KOR,0.020222544405304566
deaths_MAR,0.020201086701840038
tp_URY,0.020150845122411987
tp_BIH,0.020137961709271533
tp_ARE,0.020137312213134546
tp_TWN,0.02012493166744851
damage_DEU,0.020124884682527957
damage_NLD,0.02011164720832484
tp_EGY,0.020073063424126163
damage_COM,0.02002975609224933
affected_CYP,0.020027798085886703
tp_NZL,0.019984536831900348
affected_BOL,0.019949887943611598
deaths_PRY,0.019939780940542075
t2m_RWA,0.01993422857983989
tp_ITA,0.01986226694892719
deaths_SCG,0.01983540743001963
damage_MEX,0.019767562924018003
damage_ISR,0.01975702157541774
tp_NCL,0.019702588377093055
deaths_BGD,0.019640895980083714
affected_PAN,0.019625080203426713
damage_RWA,0.01959223384445386
affected_BFA,0.019586725152005248
t2m_LVA,0.01954428592219343
damage_TON,0.019540081068240036
damage_ETH,0.019517283942995803
damage_VUT,0.019498695236696197
deaths_DZA,0.019494229966150623
tp_OMN,0.019416427689995838
tp_HUN,0.01941438021390356
affected_LAO,0.01940316544494147
t2m_NPL,0.019385868910884355
damage_GLP,0.019288041579773346
damage_UGA,0.019273411711326113
damage_LAO,0.019261802657029686
damage_ECU,0.01925137900739678
t2m_LTU,0.019230389684812423
affected_KAZ,0.01922577376310694
t2m_MNG,0.01917976745147336
affected_ROU,0.019160834324147384
affected_SLV,0.019147665887933592
affected_MNE,0.019136690578086226
affected_BRA,0.01911190880072367
affected_VUT,0.01910353317864359
damage_BRA,0.019094541083300182
deaths_NGA,0.01909189384510901
deaths_MEX,0.019075744883767478
affected_SLE,0.019073299350842173
affected_MHL,0.01906272269019177
affected_PRY,0.019061630147889023
affected_NIC,0.01898969477398778
damage_CRI,0.018973185247454723
affected_URY,0.018964881787044943
deaths_SEN,0.01894693223857328
damage_YEM,0.018921324701246967
deaths_LKA,0.018866883401364068
affected_GBR,0.01886410546678742
tp_CHN,0.01885788090986504
affected_MKD,0.01884256217464252
deaths_PRT,0.01882404725072777
deaths_TZA,0.018818028379837735
tp_MKD,0.01881433754747476
deaths_TJK,0.018810494407290462
t2m_UZB,0.018810480056062288
affected_TZA,0.01878711859317502
damage_TUN,0.018779078719472764
affected_SEN,0.018776462685950356
damage_GBR,0.018727930102092807
affected_CHL,0.018696040880392093
t2m_KGZ,0.018692246942528273
damage_ALB,0.01869157349056508
affected_HUN,0.018668932869896893
affected_LKA,0.018610533330914458
damage_IND,0.01857481713999438
affected_KOR,0.01856615871246807
deaths_ITA,0.018528316714873507
damage_HRV,0.018495217546437997
affected_AZE,0.018494231945851813
affected_THA,0.0184838423904889
damage_KEN,0.01848114934013234
deaths_TON,0.01847882748044481
tp_ZAF,0.01846338662079814
affected_PRK,0.01845464177565068
damage_CHL,0.018444451558991215
tp_DEU,0.018435058685945555
damage_CZE,0.01840466388617459
tp_ATF,0.018389353695544945
affected_DZA,0.01838635526300108
damage_BGR,0.018366564620391934
affected_SCG,0.01835536462305504
deaths_SWZ,0.018350213292286616
t2m_ARG,0.018293294645861016
t2m_OMN,0.01827614872426065
tp_MNE,0.01825852100672864
deaths_LSO,0.018237861959190194
deaths_MRT,0.018182635846780905
affected_NLD,0.018175494250867397
damage_CHE,0.018165945972495903
deaths_ARM,0.018133708769178563
affected_DJI,0.018124986282917276
t2m_ESH,0.01804884666869389
deaths_VNM,0.018032364005402163
affected_ZWE,0.018006408325590383
damage_LTU,0.018003765567318586
damage_LCA,0.01800374069086471
deaths_LAO,0.017915601814418092
damage_SEN,0.01791343493567864
deaths_AFG,0.017884189301342713
affected_ERI,0.01786278406937925
damage_BDI,0.01777947836180109
affected_ZAF,0.017776106948134376
tp_SRB,0.0177047905981197
affected_HRV,0.01769846704964058
damage_HUN,0.01768585800858625
damage_AZE,0.0176719910817752
affected_DOM,0.017670396286243655
deaths_NAM,0.017669121327969602
affected_FSM,0.01763973883190629
affected_LBN,0.017638667838882616
damage_CUB,0.017618021148146198
t2m_UGA,0.01753342060947119
deaths_AZE,0.017524342997897513
damage_SLV,0.01751933156541131
affected_MDG,0.017518563963051362
deaths_UZB,0.017514256564306985
affected_RUS,0.01750535932606277
tp_HRV,0.01750292767831129
t2m_EST,0.017496255300868915
tp_ARG,0.01746659357362271
damage_SVK,0.01746050939705418
deaths_IND,0.017459387247911875
deaths_NPL,0.017404516513274064
damage_SLB,0.01738472871375814
affected_BLZ,0.01735233952063929
damage_PER,0.017351405526788787
deaths_ISR,0.017342980487957415
t2m_TKM,0.017326024460277357
deaths_SSD,0.017320668580464417
damage_MRT,0.017319924857089934
tp_ALB,0.017300196060116034
deaths_IRN,0.017266209496289153
deaths_MDA,0.017261411879583008
deaths_PRK,0.017257591046443647
damage_LUX,0.017250233785820038
affected_CYM,0.017239318541524974
affected_CHE,0.01723532202178471
damage_MDG,0.017233202140170253
affected_TON,0.017219610696866446
deaths_JAM,0.017213625833976915
deaths_IRQ,0.017182764361109607
affected_ARG,0.0171787897766594
deaths_BRA,0.01716554964652407
t2m_LUX,0.01714499296664382
deaths_COG,0.017066841330937083
deaths_RUS,0.01703986710077495
deaths_KWT,0.016983680469880635
damage_TZA,0.016982799479723993
damage_TJK,0.016978584934214662
damage_NOR,0.0169625565997915
deaths_BFA,0.01692615885366297
affected_BGR,0.01692029093469414
deaths_PAN,0.016875993901101994
damage_IDN,0.01686836211247201
damage_CAF,0.016816298521264594
deaths_COL,0.016792272489885792
deaths_PSE,0.01678068640756989
damage_AFG,0.016773163610700897
t2m_KAZ,0.01675941634680891
deaths_LBN,0.016752550562090122
affected_NOR,0.016722801993793012
t2m_UKR,0.016714188301122142
affected_AFG,0.01670113786615696
t2m_CHN,0.016692541779294506
affected_AZO,0.01666088722685986
affected_COL,0.016637771264726448
damage_IRL,0.016633914296793877
damage_UKR,0.016615839013827027
damage_FSM,0.016615270221603296
affected_MYS,0.01656925426097114
damage_KAZ,0.016566888857580838
t2m_AFG,0.016558918181762573
t2m_MDA,0.016544069187829694
damage_SUR,0.016504135832017656
deaths_VUT,0.016493176141774386
deaths_HKG,0.01646638517538954
damage_MDA,0.01645246818730527
t2m_EGY,0.016401513865956507
damage_DNK,0.01639026990141224
affected_ATG,0.0163819872478522
damage_SWZ,0.01635386683474428
damage_MKD,0.016349223020855615
affected_LBR,0.01632578127065506
t2m_TWN,0.016309375024513777
affected_UKR,0.0163048656092257
affected_TUN,0.016287889190005067
affected_IRL,0.01626764503970475
deaths_UKR,0.016259502586915796
affected_GUF,0.016189139159130613
tp_SAU,0.016180471272157073
affected_MNP,0.016162035817605017
affected_SVK,0.016154722106652444
t2m_PSE,0.01611853824641701
affected_TCD,0.016107391383096255
deaths_KAZ,0.016090649671730486
affected_GLP,0.016079644676524
affected_SLB,0.016066811670509072
t2m_GBR,0.016051583120049045
tp_BEL,0.015989256082129914
damage_PRY,0.01595264755248024
damage_HTI,0.01593546325468764
t2m_LBY,0.01590722807015116
affected_MNG,0.01589272335874481
t2m_ISL,0.015883084758136722
damage_PRK,0.01585200548722505
damage_VIR,0.015816690236753396
deaths_GUF,0.015795728854713507
affected_MOZ,0.01577383979353897
damage_JAM,0.015766384088391188
t2m_BEL,0.015759664911296156
damage_KOR,0.015755547274756008
affected_RWA,0.01571711574569752
damage_PAN,0.0156981907939173
deaths_TUR,0.015691729315879973
affected_PLW,0.01568277039174149
t2m_FLK,0.015676959139568666
tp_PSE,0.015649289920835304
t2m_HUN,0.015610685942098215
deaths_ETH,0.01560658662852831
deaths_EGY,0.015557927669031784
deaths_JPN,0.015544464933887368
affected_PSE,0.015528636141516864
affected_DNK,0.015527196123038555
damage_SDN,0.015526993382932088
deaths_PNG,0.015510423084342148
deaths_BWA,0.015494746939368833
deaths_ZMB,0.015488736669119787
affected_PNG,0.015464706273808745
affected_MLI,0.015462035030325144
affected_SOM,0.015461308739281913
affected_KGZ,0.015444700818596498
damage_COL,0.015397189620460003
t2m_ISR,0.01539413302044963
affected_MAR,0.015356576110039785
deaths_MWI,0.015336842394483486
damage_CMR,0.015325220073824692
t2m_SVK,0.01530372474135313
deaths_KGZ,0.015288742642683184
damage_TLS,0.015284032810093282
deaths_ARE,0.015229646685797139
damage_GHA,0.015227157925326534
tp_ISR,0.0152127234067995
deaths_FSM,0.01519040921397215
deaths_COD,0.015157737438238582
t2m_SVN,0.01514293798030041
affected_SRB,0.015107121214456667
deaths_VCT,0.015092376878622587
affected_HKG,0.015080475726172566
tp_ETH,0.015068109823804205
affected_SAU,0.015052690517894925
t2m_FIN,0.01504711426120406
affected_MEX,0.015020556907218919
affected_HND,0.014992145176815751
damage_KHM,0.014990148231624971
t2m_ROU,0.01497915837687096
deaths_SDN,0.014967405483543384
damage_TWN,0.014960483467783581
affected_HTI,0.014960005661701197
deaths_GHA,0.014944113976213945
affected_BRB,0.014935005919750458
tp_SYR,0.01492905386218175
affected_JPN,0.014915811520467576
t2m_POL,0.014893074616467746
damage_COD,0.014890848699145
affected_GMB,0.014883451791592586
affected_SWE,0.01486435452926619
damage_SOM,0.014838543386794092
damage_BRN,0.014824409952116143
damage_BLR,0.014815414776599931
damage_MHL,0.014803054303684011
affected_ECU,0.0147820740675188
t2m_CHL,0.014771894839301077
deaths_MNP,0.014771508480847155
deaths_ASM,0.014756715688237347
t2m_JPN,0.014727824085473847
affected_MDA,0.014715964464563504
affected_COG,0.014678991710921963
t2m_CYP,0.014593803891053242
deaths_LBR,0.014550637280619585
damage_PNG,0.014523818842751904
affected_ISR,0.014496051985409897
affected_SPI,0.014484635309943612
affected_WLF,0.014477511679153428
damage_CPV,0.014466747515830986
affected_BWA,0.014461539306974865
affected_MDV,0.014436813701764886
affected_KIR,0.014416924689325292
damage_IRQ,0.014403142177639942
deaths_SPI,0.014400533922269173
t2m_TJK,0.01436536318879553
deaths_PER,0.01434601785907165
deaths_AUS,0.014337137131120819
t2m_JOR,0.014316199554809214
damage_KGZ,0.014307166731211268
deaths_TCA,0.01423579828736678
deaths_MDG,0.0142236694232282
affected_GNQ,0.014214086555445996
deaths_YEM,0.014176989220649673
deaths_MUS,0.014117565727029848
affected_CIV,0.014116241216136844
affected_NAM,0.014108167311130994
damage_CHN,0.014067950498808766
affected_BDI,0.014063454234660933
t2m_SRB,0.01402843926615464
affected_KHM,0.014007664359854278
affected_REU,0.013992583047917924
deaths_SOM,0.013954527981731262
affected_GRC,0.013933857012540804
t2m_AUT,0.01393190255142993
t2m_DEU,0.013923799681475859
damage_ZWE,0.013855542040851914
damage_AGO,0.013824973098092134
affected_PER,0.013804363023661842
damage_RUS,0.013787791709671194
deaths_PHL,0.013764701316155287
deaths_MKD,0.01376393303040851
deaths_GIN,0.01375479526708757
damage_SAU,0.013744019960935883
affected_IDN,0.013735688167268756
affected_YEM,0.013734487509377004
deaths_TTO,0.013719365255524594
affected_VEN,0.013608835140988661
affected_CUB,0.013604600554460451
damage_GRC,0.013490455449842585
t2m_LBN,0.013452032472370914
affected_MTQ,0.013427159566584732
deaths_SLV,0.013407978211034366
deaths_BEN,0.013401016417754262
deaths_CAN,0.013399671377939511
affected_FRA,0.013378614481434665
damage_PHL,0.013361208469948527
damage_SYC,0.013271396262233781
affected_MUS,0.013267532360357446
t2m_CZE,0.013260879096020885
affected_GNB,0.0132030588956357
deaths_SYR,0.013144644499237952
deaths_GNB,0.013130516003205311
affected_SYC,0.013018948351313961
damage_MOZ,0.013017281118350613
t2m_BGR,0.013012021795295897
affected_VNM,0.012939315831161712
damage_BWA,0.012895327369252441
deaths_GEO,0.012839785450458588
affected_LUX,0.01277942980749251
affected_GIN,0.012760218027790092
deaths_ZWE,0.012753492064000222
damage_NER,0.012736567167669965
affected_COM,0.012693533899303791
t2m_IRN,0.01269209286448511
deaths_HTI,0.012674663329922632
deaths_CHN,0.012656465213093918
t2m_BTN,0.012654676234720738
damage_MNG,0.012649739727855438
affected_IND,0.012641788222594225
deaths_GMB,0.012635593870935337
deaths_LIE,0.012618803963478082
damage_THA,0.012596595797189157
affected_FIN,0.012577846828040067
t2m_NLD,0.012566415071372043
damage_ARM,0.012522672314691683
t2m_QAT,0.0125225822711275
damage_GTM,0.012512595352730495
t2m_CHE,0.012493111553726465
deaths_VIR,0.012384614912428663
t2m_SAU,0.012382765254104177
t2m_ESP,0.012356970605781939
damage_TCA,0.012344885283146931
damage_NIC,0.012281295441874406
t2m_GRC,0.01222977948632046
deaths_CIV,0.012182002102912105
affected_TUV,0.01217741519788882
damage_BFA,0.012174890790598114
deaths_BDI,0.012172930458745871
t2m_ARE,0.012131912653652273
affected_JAM,0.012129240879456401
affected_COK,0.01211992025983588
deaths_BLZ,0.012082628088130112
damage_ESP,0.011966556143436257
damage_NPL,0.011966351972635788
t2m_NOR,0.011954644815842875
deaths_GTM,0.01195040724861066
t2m_SWE,0.01193699488257354
t2m_MAR,0.011899522829777825
t2m_MKD,0.011849872859211998
t2m_KWT,0.011794182518603856
deaths_LVA,0.011791898394417057
affected_ARM,0.011757070655934126
deaths_FRA,0.011721362758098194
t2m_IRL,0.011706525153059697
deaths_CAF,0.011675019835215381
damage_MUS,0.011640692047379516
affected_TKL,0.011538940513270902
t2m_GRL,0.011534058292554238
affected_ITA,0.011533246513344078
deaths_GBR,0.01152748282577495
t2m_AUS,0.011510180728317493
t2m_BIH,0.011504126214945709
deaths_HUN,0.011501226960472283
deaths_MOZ,0.011453042187875694
t2m_DZA,0.011450474939301843
affected_AGO,0.011447437781217465
affected_MRT,0.011446052623864163
damage_NAM,0.011437156203895594
deaths_TCD,0.011400949123755841
affected_CHN,0.011390965664045384
deaths_KOR,0.01137136983273607
affected_GRD,0.011355710469998757
t2m_HRV,0.011274426914254223
deaths_CHE,0.011273041167523876
affected_MWI,0.011244148338828844
deaths_JOR,0.011225893077972754
t2m_PRT,0.011194886745967138
deaths_DOM,0.011164686208768575
deaths_LUX,0.011153478559650891
damage_TCD,0.011146073829556114
affected_DEU,0.011036128016035622
affected_LCA,0.011030869188428055
damage_BGD,0.01100912418567891
damage_ARG,0.011008719788053753
deaths_TGO,0.01095855868184275
damage_CYP,0.010941222532927081
damage_CAN,0.010928983116855523
deaths_ESP,0.01088316990079036
deaths_IRL,0.01083748480232908
damage_BTN,0.010775069910152524
affected_NER,0.010768152660007711
damage_REU,0.010757712076429353
t2m_PRK,0.01073867619350969
deaths_PYF,0.01072564739789233
affected_TCA,0.010687000949087706
damage_MWI,0.010671439330991461
deaths_SLB,0.010671087394942954
affected_SHN,0.010648694178071348
affected_TUR,0.010637790336353203
affected_BEN,0.010618117732801975
affected_AUS,0.010612921041529671
affected_SSD,0.01059924286234575
deaths_SWE,0.010597506131548383
t2m_SYR,0.010585732863040154
deaths_PAK,0.010560424969995461
damage_GEO,0.0105447349306695
affected_ESP,0.010528499991760856
tp_JOR,0.010509167841562911
affected_CPV,0.010501383888125581
affected_BHS,0.010479753172435147
deaths_SVK,0.01047458717241916
deaths_NER,0.010456337781832773
deaths_DEU,0.01044686978259176
t2m_KOR,0.01041965291258368
affected_TTO,0.01041930428004888
damage_AUS,0.01035020227662957
t2m_GEO,0.010307936852112402
damage_COG,0.010297228796406715
affected_ETH,0.010280448167000147
t2m_IRQ,0.010247272334035875
affected_FJI,0.010232971352357864
deaths_SVN,0.010105713601040199
deaths_POL,0.010081857617580138
affected_BLR,0.01002708912919667
damage_IRN,0.010019920155165517
t2m_ARM,0.00993527152254867
affected_MMR,0.009923962288251743
damage_URY,0.009880258950192226
damage_MYS,0.009863747008203954
t2m_FRA,0.009855592247086353
damage_SVN,0.009855281842489752
damage_EGY,0.009851898382744593
affected_VCT,0.009789301378999792
affected_GUY,0.009775549877275929
deaths_BLR,0.009751911765862748
t2m_DNK,0.00969041524543357
affected_IRN,0.009625795745147691
damage_MAR,0.009619886282606115
damage_ITA,0.009571911377802314
affected_PRT,0.009553882849442924
affected_NPL,0.009527693180619284
deaths_MLI,0.009521280541114225
affected_SVN,0.009485732406542373
affected_GHA,0.009392811950317733
damage_ZMB,0.009378340866571952
damage_UZB,0.009367719269428951
affected_JOR,0.009353409728832104
affected_GEO,0.00932207282298034
affected_UZB,0.009320240959504086
affected_EGY,0.009299712718071937
affected_AUT,0.00928254104015732
deaths_CZE,0.009277552747534078
t2m_TUR,0.009241567850528605
affected_TGO,0.009234862405729363
affected_ZMB,0.00921714414384925
damage_FRA,0.009170183126399532
deaths_COM,0.009139409593167532
t2m_AZE,0.009124755136352547
deaths_CYP,0.009123089092010095
affected_CAN,0.009121947688788492
deaths_FJI,0.009114156257361202
deaths_SUR,0.009094535938628804
t2m_MEX,0.00908858580170549
deaths_MYS,0.009077551992565078
affected_CZE,0.009053477282697741
t2m_ALB,0.009043328205072493
deaths_GAB,0.009010628920234267
deaths_UGA,0.008980572316849116
deaths_NOR,0.00896709151845231
affected_GAB,0.008944799865751436
damage_GUM,0.008931786111167031
affected_TLS,0.008896804278081297
deaths_EST,0.008890324836715811
deaths_HRV,0.008858652262702086
deaths_LTU,0.008848652787686918
affected_NGA,0.008822752467071406
t2m_ITA,0.008821362187829118
deaths_FIN,0.008816553345732172
deaths_GLP,0.008804307378590554
affected_TJK,0.008752642043512783
damage_BHS,0.008743691010763102
deaths_TWN,0.008721511980636325
affected_SDN,0.008704121390770897
deaths_BHS,0.008683776131029077
t2m_MNE,0.00867460352948864
affected_IRQ,0.008571135370731443
damage_TTO,0.008531142492150577
deaths_GRC,0.008509327683043355
t2m_CAN,0.00850122777694416
deaths_THA,0.008432217628476292
damage_AUT,0.00841890253134988
damage_TUR,0.008392819243971747
damage_MTQ,0.008381088809977486
deaths_MMR,0.008348523279281102
affected_ASM,0.0083255430709041
deaths_AUT,0.008321850354471722
affected_TWN,0.008313184776632027
deaths_DNK,0.008283890586047045
damage_VCT,0.008266570490702814
deaths_GUM,0.008223129340655633
deaths_MTQ,0.008211078946845057
deaths_LCA,0.008079331480745215
deaths_BGR,0.008067297461471033
deaths_BRB,0.008058374384279973
deaths_HND,0.008038050829241838
deaths_TLS,0.008020704378158654
damage_HND,0.007990771648992145
damage_PAK,0.007980527951067901
damage_BIH,0.007976773389400232
deaths_NIC,0.007925364196490264
deaths_ROU,0.007854574055747748
